Code	Country	variable	value
180	Democratic Republic of the Congo	1940	0.00176566
226	Equatorial Guinea	1940	0
266	Gabon	1940	0
678	Sao Tome and Principe	1940	0
72	Botswana	1940	0
516	Namibia	1940	0
710	South Africa	1940	1.26127
748	Swaziland	1940	0
108	Burundi	1940	0
174	Comoros	1940	0
262	Djibouti	1940	0
232	Eritrea	1940	0.00233652
404	Kenya	1940	0
450	Madagascar	1940	0
454	Malawi	1940	0
480	Mauritius	1940	0
508	Mozambique	1940	0.00278451
638	R_union	1940	0
646	Rwanda	1940	0
690	Seychelles	1940	0
706	Somalia	1940	0
800	Uganda	1940	0
834	United Republic of Tanzania	1940	0
894	Zambia	1940	0
716	Zimbabwe	1940	0.380391
40	Austria	1950	0.822323
56	Belgium	1950	2.41073
250	France	1950	1.31995
276	Germany	1950	2.03881
442	Luxembourg	1950	6.84119
528	Netherlands	1950	1.38402
756	Switzerland	1950	0.595188
208	Denmark	1950	1.40529
233	Estonia	1950	0.00603834
234	Faeroe Islands	1950	0.349162
246	Finland	1950	0.445747
352	Iceland	1950	1.41261
372	Ireland	1950	0.894577
428	Latvia	1950	0.00526316
440	Lithuania	1950	0
578	Norway	1950	0.705054
752	Sweden	1950	1.11548
826	United Kingdom	1950	2.69883
8	Albania	1950	0.0666666
20	Andorra	1950	0
70	Bosnia and Herzegovina	1950	0.192839
191	Croatia	1950	0.474317
292	Gibraltar	1950	1.56113
300	Greece	1950	0.148956
380	Italy	1950	0.243989
470	Malta	1950	0.214746
620	Portugal	1950	0.18251
705	Slovenia	1950	0.908389
724	Spain	1950	0.322042
112	Belarus	1950	0.838558
100	Bulgaria	1950	0.282306
203	Czech Republic	1950	0.119701
348	Hungary	1950	0.537588
616	Poland	1950	1.23304
498	Republic of Moldova	1950	0.612558
642	Romania	1950	0.324995
643	Russian Federation	1950	1.32628
703	Slovakia	1950	0.0988776
804	Ukraine	1950	1.10449
60	Bermuda	1950	0.322061
124	Canada	1950	3.06297
304	Greenland	1950	1.17402
666	Saint Pierre and Miquelon	1950	0.874699
840	United States of America	1950	4.38635
28	Antigua and Barbuda	1950	0
44	Bahamas	1950	0.189662
52	Barbados	1950	0.094789
92	British Virgin Islands	1950	0
136	Cayman Islands	1950	0
192	Cuba	1950	0.258446
212	Dominica	1950	0
214	Dominican Republic	1950	0.0387298
308	Grenada	1950	0.0260838
312	Guadeloupe	1950	0.0809528
332	Haiti	1950	0.00962351
388	Jamaica	1950	0.052748
474	Martinique	1950	0.0675673
500	Montserrat	1950	0
630	Puerto Rico	1950	0.0396534
662	Saint Lucia	1950	0.0120798
670	Saint Vincent and the Grenadines	1950	0.0149254
780	Trinidad and Tobago	1950	1.00944
84	Belize	1950	0.07255
188	Costa Rica	1950	0.0807441
222	El Salvador	1950	0.0331834
320	Guatemala	1950	0.0537178
340	Honduras	1950	0.0551359
484	Mexico	1950	0.300173
558	Nicaragua	1950	0.0409269
591	Panama	1950	0.163936
32	Argentina	1950	0.476259
68	Bolivia (Plurinational State of)	1950	0.0501174
76	Brazil	1950	0.0994354
152	Chile	1950	0.37932
170	Colombia	1950	0.170589
218	Ecuador	1950	0.0596335
238	Falkland Islands (Malvinas)	1950	33.1712
254	French Guiana	1950	0.078496
328	Guyana	1950	0.167888
600	Paraguay	1950	0.0115392
604	Peru	1950	0.162464
740	Suriname	1950	0.269769
858	Uruguay	1950	0.299753
862	Venezuela (Bolivarian Republic of)	1950	2.05096
36	Australia	1950	1.8181
554	New Zealand	1950	1.22589
242	Fiji	1950	0.11419
540	New Caledonia	1950	0.925583
598	Papua New Guinea	1950	0.00834216
90	Solomon Islands	1950	0
548	Vanuatu	1950	0
296	Kiribati	1950	0
584	Marshall Islands	1950	0
520	Nauru	1950	0
585	Palau	1950	0
184	Cook Islands	1950	0
258	French Polynesia	1950	0
570	Niue	1950	0
882	Samoa	1950	0.01218
776	Tonga	1950	0.0423549
4	Afghanistan	1950	0.00282158
50	Bangladesh	1950	0
64	Bhutan	1950	0
356	India	1950	0.0488737
364	Iran (Islamic Republic of)	1950	0.0870928
462	Maldives	1950	0
524	Nepal	1950	0.000861419
586	Pakistan	1950	0.0420863
144	Sri Lanka	1950	0.0538794
156	China	1950	0.0399818
344	Hong Kong China	1950	0.182371
446	China, Macao Special Administrative Region	1950	0
408	Democratic People's Republic of Korea	1950	0.0218757
392	Japan	1950	0.338007
496	Mongolia	1950	0.102457
410	Korea	1950	0.0310233
9002	Taiwan	1950	0.129425
96	Brunei Darussalam	1950	15.1861
116	Cambodia	1950	0
360	Indonesia	1950	0.0347756
418	Lao People's Democratic Republic	1950	0
458	Malaysia	1950	0.133063
104	Myanmar	1950	0.0127641
608	Philippines	1950	0.0508096
702	Singapore	1950	0
764	Thailand	1950	0.0126169
704	Viet Nam	1950	0.0713757
51	Armenia	1950	0.186583
31	Azerbaijan	1950	0.954201
48	Bahrain	1950	3.26088
196	Cyprus	1950	0.147769
268	Georgia	1950	0.29461
368	Iraq	1950	0.0786825
376	Israel	1950	0.361694
400	Jordan	1950	0.0994732
414	Kuwait	1950	0.689655
422	Lebanon	1950	0.277927
275	Palestinian Authority	1950	0
512	Oman	1950	0
634	Qatar	1950	3.84
682	Saudi Arabia	1950	0.43825
760	Syrian Arab Republic	1950	0.0319561
792	Turkey	1950	0.120555
784	United Arab Emirates	1950	0
887	Yemen	1950	0.00370714
398	Kazakhstan	1950	2.58838
417	Kyrgyzstan	1950	0.43556
762	Tajikistan	1950	0.922047
795	Turkmenistan	1950	1.58959
860	Uzbekistan	1950	1.19075
12	Algeria	1950	0.118017
818	Egypt	1950	0.129869
434	Libya	1950	0.0379005
504	Morocco	1950	0.0780744
788	Tunisia	1950	0.11191
732	Western Sahara	1950	0
204	Benin	1950	0
854	Burkina Faso	1950	0
132	Cape Verde	1950	0.191605
384	Cote d'Ivoire	1950	0
270	Gambia	1950	0.0154767
288	Ghana	1950	0.0349336
324	Guinea	1950	0
624	Guinea-Bissau	1950	0.00385974
430	Liberia	1950	0.0157786
466	Mali	1950	0
478	Mauritania	1950	0
562	Niger	1950	0
566	Nigeria	1950	0.0167939
654	Saint Helena	1950	0
686	Senegal	1950	0
694	Sierra Leone	1950	0.0221194
768	Togo	1950	0.00526709
24	Angola	1950	0.0122965
120	Cameroon	1950	0.00850779
140	Central African Republic	1950	0
148	Chad	1950	0
178	Congo	1950	0
180	Democratic Republic of the Congo	1950	0.0331592
226	Equatorial Guinea	1950	0.0133016
266	Gabon	1950	0
678	Sao Tome and Principe	1950	0
72	Botswana	1950	0
516	Namibia	1950	0
710	South Africa	1950	1.21763
748	Swaziland	1950	0.003663
108	Burundi	1950	0.000977079
174	Comoros	1950	0
262	Djibouti	1950	0.0483863
232	Eritrea	1950	0.00233652
404	Kenya	1950	0.0408112
450	Madagascar	1950	0.0203254
454	Malawi	1950	0
480	Mauritius	1950	0.111504
508	Mozambique	1950	0.0381861
638	R_union	1950	0.0282132
646	Rwanda	1950	0.00212735
690	Seychelles	1950	0
706	Somalia	1950	0.00574185
800	Uganda	1950	0.00562212
834	United Republic of Tanzania	1950	0
894	Zambia	1950	0
716	Zimbabwe	1950	0.380391
40	Austria	1960	1.19345
56	Belgium	1960	2.71074
250	France	1960	1.61937
276	Germany	1960	3.05152
442	Luxembourg	1960	10.0031
528	Netherlands	1960	1.74516
756	Switzerland	1960	0.999206
208	Denmark	1960	1.77298
233	Estonia	1960	0.00603834
234	Faeroe Islands	1960	0.466065
246	Finland	1960	0.929797
352	Iceland	1960	1.8807
372	Ireland	1960	1.07622
428	Latvia	1960	0.00526316
440	Lithuania	1960	0
578	Norway	1960	0.997767
752	Sweden	1960	1.79438
826	United Kingdom	1960	3.04285
8	Albania	1960	0.342116
20	Andorra	1960	0
70	Bosnia and Herzegovina	1960	0.318825
191	Croatia	1960	0.891893
292	Gibraltar	1960	0.587385
300	Greece	1960	0.307794
380	Italy	1960	0.602353
470	Malta	1960	0.298076
620	Portugal	1960	0.253225
705	Slovenia	1960	1.67316
724	Spain	1960	0.438152
112	Belarus	1960	1.69044
100	Bulgaria	1960	0.772721
203	Czech Republic	1960	0.191472
348	Hungary	1960	1.23928
616	Poland	1960	1.83838
498	Republic of Moldova	1960	1.01777
642	Romania	1960	0.791873
643	Russian Federation	1960	2.42162
703	Slovakia	1960	0.141356
804	Ukraine	1960	2.05259
60	Bermuda	1960	0.961667
124	Canada	1960	2.9374
304	Greenland	1960	1.86836
666	Saint Pierre and Miquelon	1960	2.03335
840	United States of America	1960	4.2766
28	Antigua and Barbuda	1960	0.182956
44	Bahamas	1960	1.02149
52	Barbados	1960	0.203761
92	British Virgin Islands	1960	0
136	Cayman Islands	1960	0.352485
192	Cuba	1960	0.523164
212	Dominica	1960	0.0506868
214	Dominican Republic	1960	0.0847951
308	Grenada	1960	0.0667832
312	Guadeloupe	1960	0.156305
332	Haiti	1960	0.0201582
388	Jamaica	1960	0.246161
474	Martinique	1960	0.163237
500	Montserrat	1960	0
630	Puerto Rico	1960	0.0396534
662	Saint Lucia	1960	0.0444469
670	Saint Vincent and the Grenadines	1960	0.0370617
780	Trinidad and Tobago	1960	0.835108
84	Belize	1960	0.129287
188	Costa Rica	1960	0.100446
222	El Salvador	1960	0.0605676
320	Guatemala	1960	0.0888752
340	Honduras	1960	0.0838766
484	Mexico	1960	0.45402
558	Nicaragua	1960	0.0822732
591	Panama	1960	0.241435
32	Argentina	1960	0.643561
68	Bolivia (Plurinational State of)	1960	0.0817514
76	Brazil	1960	0.17585
152	Chile	1960	0.48111
170	Colombia	1960	0.279576
218	Ecuador	1960	0.10834
238	Falkland Islands (Malvinas)	1960	24.7201
254	French Guiana	1960	0.184775
328	Guyana	1960	0.316623
600	Paraguay	1960	0.0435229
604	Peru	1960	0.224437
740	Suriname	1960	0.406897
858	Uruguay	1960	0.463997
862	Venezuela (Bolivarian Republic of)	1960	2.05309
36	Australia	1960	2.34069
554	New Zealand	1960	1.32715
242	Fiji	1960	0.134519
540	New Caledonia	1960	3.0127
598	Papua New Guinea	1960	0.0235523
90	Solomon Islands	1960	0.0253605
548	Vanuatu	1960	0
296	Kiribati	1960	0
584	Marshall Islands	1960	0
520	Nauru	1960	0
585	Palau	1960	0.413052
184	Cook Islands	1960	0
258	French Polynesia	1960	0.126049
570	Niue	1960	0
882	Samoa	1960	0.0363914
776	Tonga	1960	0.0438853
4	Afghanistan	1960	0.013662
50	Bangladesh	1960	0
64	Bhutan	1960	0
356	India	1960	0.0869462
364	Iran (Islamic Republic of)	1960	0.588484
462	Maldives	1960	0
524	Nepal	1960	0.0026597
586	Pakistan	1960	0.0923523
144	Sri Lanka	1960	0.0736509
156	China	1960	0.335499
344	Hong Kong China	1960	0.262106
446	China, Macao Special Administrative Region	1960	0.0811086
408	Democratic People's Republic of Korea	1960	0.593341
392	Japan	1960	0.681274
496	Mongolia	1960	0.368141
410	Korea	1960	0.136546
9002	Taiwan	1960	0.289228
96	Brunei Darussalam	1960	11.3551
116	Cambodia	1960	0.0117792
360	Indonesia	1960	0.0627243
418	Lao People's Democratic Republic	1960	0.0103576
458	Malaysia	1960	0.284015
104	Myanmar	1960	0.0351604
608	Philippines	1960	0.0850792
702	Singapore	1960	0.232558
764	Thailand	1960	0.036647
704	Viet Nam	1960	0.0482044
51	Armenia	1960	0.288287
31	Azerbaijan	1960	1.51257
48	Bahrain	1960	1.00569
196	Cyprus	1960	0.422342
268	Georgia	1960	0.532528
368	Iraq	1960	0.300654
376	Israel	1960	0.834429
400	Jordan	1960	0.226538
414	Kuwait	1960	7.65525
422	Lebanon	1960	0.36802
275	Palestinian Authority	1960	0
512	Oman	1960	0
634	Qatar	1960	1.06667
682	Saudi Arabia	1960	0.179398
760	Syrian Arab Republic	1960	0.190445
792	Turkey	1960	0.162469
784	United Arab Emirates	1960	0.0332469
887	Yemen	1960	0.189774
398	Kazakhstan	1960	3.69998
417	Kyrgyzstan	1960	0.743648
762	Tajikistan	1960	1.44549
795	Turkmenistan	1960	2.57518
860	Uzbekistan	1960	1.87265
12	Algeria	1960	0.155648
818	Egypt	1960	0.157492
434	Libya	1960	0.140103
504	Morocco	1960	0.085326
788	Tunisia	1960	0.232426
732	Western Sahara	1960	0
204	Benin	1960	0.0193903
854	Burkina Faso	1960	0.00254201
132	Cape Verde	1960	0.0305575
384	Cote d'Ivoire	1960	0.0365773
270	Gambia	1960	0.0157304
288	Ghana	1960	0.058774
324	Guinea	1960	0.0358668
624	Guinea-Bissau	1960	0.00841706
430	Liberia	1960	0.0425111
466	Mali	1960	0.00652202
478	Mauritania	1960	0.0116373
562	Niger	1960	0.00246792
566	Nigeria	1960	0.0205768
654	Saint Helena	1960	0
686	Senegal	1960	0.0733295
694	Sierra Leone	1960	0.0865289
768	Togo	1960	0.0114914
24	Angola	1960	0.0299307
120	Cameroon	1960	0.0136835
140	Central African Republic	1960	0.0159652
148	Chad	1960	0.00505592
178	Congo	1960	0.0603136
180	Democratic Republic of the Congo	1960	0.0411438
226	Equatorial Guinea	1960	0.023802
266	Gabon	1960	0.0741224
678	Sao Tome and Principe	1960	0.0466919
72	Botswana	1960	0
516	Namibia	1960	0
710	South Africa	1960	1.53543
748	Swaziland	1960	0.0257782
108	Burundi	1960	0.00338135
174	Comoros	1960	0.0155403
262	Djibouti	1960	0.129613
232	Eritrea	1960	0.00233652
404	Kenya	1960	0.0816856
450	Madagascar	1960	0.0213608
454	Malawi	1960	0
480	Mauritius	1960	0.0742233
508	Mozambique	1960	0.0672239
638	R_union	1960	0.0596917
646	Rwanda	1960	0.0066001
690	Seychelles	1960	0
706	Somalia	1960	0.00815909
800	Uganda	1960	0.0167959
834	United Republic of Tanzania	1960	0
894	Zambia	1960	0
716	Zimbabwe	1960	0.380391
40	Austria	1970	1.85162
56	Belgium	1970	3.55496
250	France	1970	2.27977
276	Germany	1970	3.53456
442	Luxembourg	1970	10.9822
528	Netherlands	1970	2.66541
756	Switzerland	1970	1.74287
208	Denmark	1970	3.42723
233	Estonia	1970	0.00603834
234	Faeroe Islands	1970	1.80977
246	Finland	1970	2.38276
352	Iceland	1970	1.85692
372	Ireland	1970	1.76659
428	Latvia	1970	0.00526316
440	Lithuania	1970	0
578	Norway	1970	1.76253
752	Sweden	1970	3.12788
826	United Kingdom	1970	3.13421
8	Albania	1970	0.468721
20	Andorra	1970	0
70	Bosnia and Herzegovina	1970	0.562514
191	Croatia	1970	1.71135
292	Gibraltar	1970	0.472534
300	Greece	1970	0.749687
380	Italy	1970	1.45898
470	Malta	1970	0.588023
620	Portugal	1970	0.426937
705	Slovenia	1970	3.13103
724	Spain	1970	0.880674
112	Belarus	1970	2.43171
100	Bulgaria	1970	1.94969
203	Czech Republic	1970	0.285647
348	Hungary	1970	1.84705
616	Poland	1970	2.51735
498	Republic of Moldova	1970	1.35024
642	Romania	1970	1.56321
643	Russian Federation	1970	3.53564
703	Slovakia	1970	0.198178
804	Ukraine	1970	2.94668
60	Bermuda	1970	1.19779
124	Canada	1970	4.10957
304	Greenland	1970	2.23988
666	Saint Pierre and Miquelon	1970	1.83284
840	United States of America	1970	5.49525
28	Antigua and Barbuda	1970	1.82044
44	Bahamas	1970	4.14153
52	Barbados	1970	0.477485
92	British Virgin Islands	1970	0.50958
136	Cayman Islands	1970	0.993443
192	Cuba	1970	0.577843
212	Dominica	1970	0.108212
214	Dominican Republic	1970	0.184478
308	Grenada	1970	0.127125
312	Guadeloupe	1970	0.259374
332	Haiti	1970	0.022491
388	Jamaica	1970	0.72873
474	Martinique	1970	0.304149
500	Montserrat	1970	0.344145
630	Puerto Rico	1970	0.0396534
662	Saint Lucia	1970	0.172664
670	Saint Vincent and the Grenadines	1970	0.0884418
780	Trinidad and Tobago	1970	2.35357
84	Belize	1970	0.269025
188	Costa Rica	1970	0.186048
222	El Salvador	1970	0.102626
320	Guatemala	1970	0.114013
340	Honduras	1970	0.133041
484	Mexico	1970	0.564186
558	Nicaragua	1970	0.157521
591	Panama	1970	0.384857
32	Argentina	1970	0.922646
68	Bolivia (Plurinational State of)	1970	0.159545
76	Brazil	1970	0.245408
152	Chile	1970	0.700205
170	Colombia	1970	0.328138
218	Ecuador	1970	0.189545
238	Falkland Islands (Malvinas)	1970	1.50451
254	French Guiana	1970	0.541385
328	Guyana	1970	0.607574
600	Paraguay	1970	0.079284
604	Peru	1970	0.366516
740	Suriname	1970	1.17917
858	Uruguay	1970	0.553734
862	Venezuela (Bolivarian Republic of)	1970	1.80691
36	Australia	1970	3.05562
554	New Zealand	1970	1.37289
242	Fiji	1970	0.272917
540	New Caledonia	1970	6.14312
598	Papua New Guinea	1970	0.0740106
90	Solomon Islands	1970	0.0684642
548	Vanuatu	1970	0.127888
296	Kiribati	1970	0.136696
584	Marshall Islands	1970	0
520	Nauru	1970	2.7735
585	Palau	1970	3.2883
184	Cook Islands	1970	0.140148
258	French Polynesia	1970	0.450971
570	Niue	1970	0.196928
882	Samoa	1970	0.0561979
776	Tonga	1970	0.0712019
4	Afghanistan	1970	0.0381765
50	Bangladesh	1970	0
64	Bhutan	1970	0.00335932
356	India	1970	0.0956102
364	Iran (Islamic Republic of)	1970	0.840066
462	Maldives	1970	0
524	Nepal	1970	0.00521313
586	Pakistan	1970	0.104664
144	Sri Lanka	1970	0.0783539
156	China	1970	0.261455
344	Hong Kong China	1970	0.574133
446	China, Macao Special Administrative Region	1970	0.220534
408	Democratic People's Republic of Korea	1970	1.40797
392	Japan	1970	1.93149
496	Mongolia	1970	0.607657
410	Korea	1970	0.450288
9002	Taiwan	1970	0.535884
96	Brunei Darussalam	1970	228.088
116	Cambodia	1970	0.0461228
360	Indonesia	1970	0.0773685
418	Lao People's Democratic Republic	1970	0.0564543
458	Malaysia	1970	0.362497
104	Myanmar	1970	0.0423443
608	Philippines	1970	0.184099
702	Singapore	1970	2.39275
764	Thailand	1970	0.112783
704	Viet Nam	1970	0.178865
51	Armenia	1970	0.339397
31	Azerbaijan	1970	1.80834
48	Bahrain	1970	1.55306
196	Cyprus	1970	0.756106
268	Georgia	1970	0.747078
368	Iraq	1970	0.622146
376	Israel	1970	1.56015
400	Jordan	1970	0.248337
414	Kuwait	1970	9.17556
422	Lebanon	1970	0.435985
275	Palestinian Authority	1970	0
512	Oman	1970	0.0857178
634	Qatar	1970	18.5305
682	Saudi Arabia	1970	1.71131
760	Syrian Arab Republic	1970	0.261027
792	Turkey	1970	0.317973
784	United Arab Emirates	1970	18.5088
887	Yemen	1970	0.107187
398	Kazakhstan	1970	4.47915
417	Kyrgyzstan	1970	0.865262
762	Tajikistan	1970	1.62481
795	Turkmenistan	1970	2.97705
860	Uzbekistan	1970	2.12531
12	Algeria	1970	0.299065
818	Egypt	1970	0.162446
434	Libya	1970	4.41675
504	Morocco	1970	0.12567
788	Tunisia	1970	0.396918
732	Western Sahara	1970	0.247767
204	Benin	1970	0.0279337
854	Burkina Faso	1970	0.00695465
132	Cape Verde	1970	0.0374658
384	Cote d'Ivoire	1970	0.126898
270	Gambia	1970	0.0301796
288	Ghana	1970	0.0819278
324	Guinea	1970	0.0541213
624	Guinea-Bissau	1970	0.0298236
430	Liberia	1970	0.271311
466	Mali	1970	0.00911204
478	Mauritania	1970	0.10179
562	Niger	1970	0.0134617
566	Nigeria	1970	0.103688
654	Saint Helena	1970	0.202593
686	Senegal	1970	0.0815529
694	Sierra Leone	1970	0.0738505
768	Togo	1970	0.0337666
24	Angola	1970	0.158797
120	Cameroon	1970	0.0254431
140	Central African Republic	1970	0.0306351
148	Chad	1970	0.00923322
178	Congo	1970	0.111042
180	Democratic Republic of the Congo	1970	0.0364794
226	Equatorial Guinea	1970	0.0343897
266	Gabon	1970	1.06729
678	Sao Tome and Principe	1970	0.0543257
72	Botswana	1970	0
516	Namibia	1970	0
710	South Africa	1970	1.80238
748	Swaziland	1970	0.233379
108	Burundi	1970	0.00398463
174	Comoros	1970	0.0294116
262	Djibouti	1970	0.173284
232	Eritrea	1970	0.00233652
404	Kenya	1970	0.0674756
450	Madagascar	1970	0.0377319
454	Malawi	1970	0.0252335
480	Mauritius	1970	0.163374
508	Mozambique	1970	0.0831845
638	R_union	1970	0.16282
646	Rwanda	1970	0.00423748
690	Seychelles	1970	0.152611
706	Somalia	1970	0.0163891
800	Uganda	1970	0.0407705
834	United Republic of Tanzania	1970	0.0354415
894	Zambia	1970	0.248454
716	Zimbabwe	1970	0.427718
40	Austria	1980	1.88957
56	Belgium	1980	3.6454
250	France	1980	2.44186
276	Germany	1980	3.75005
442	Luxembourg	1980	7.91415
528	Netherlands	1980	2.95679
756	Switzerland	1980	1.76704
208	Denmark	1980	3.3527
233	Estonia	1980	0.00603834
234	Faeroe Islands	1980	2.64861
246	Finland	1980	3.24697
352	Iceland	1980	2.23089
372	Ireland	1980	2.09144
428	Latvia	1980	0.00526316
440	Lithuania	1980	0
578	Norway	1980	2.23834
752	Sweden	1980	2.34391
826	United Kingdom	1980	2.82156
8	Albania	1980	0.493393
20	Andorra	1980	0
70	Bosnia and Herzegovina	1980	0.755767
191	Croatia	1980	2.40489
292	Gibraltar	1980	0.651961
300	Greece	1980	1.46435
380	Italy	1980	1.80288
470	Malta	1980	0.829924
620	Portugal	1980	0.756683
705	Slovenia	1980	4.20994
724	Spain	1980	1.45805
112	Belarus	1980	3.34251
100	Bulgaria	1980	2.31856
203	Czech Republic	1980	0.332132
348	Hungary	1980	2.10292
616	Poland	1980	3.50055
498	Republic of Moldova	1980	1.7776
642	Romania	1980	2.35796
643	Russian Federation	1980	4.88324
703	Slovakia	1980	0.220012
804	Ukraine	1980	4.09188
60	Bermuda	1980	2.06951
124	Canada	1980	4.72625
304	Greenland	1980	3.02741
666	Saint Pierre and Miquelon	1980	1.66639
840	United States of America	1980	5.47615
28	Antigua and Barbuda	1980	0.539568
44	Bahamas	1980	10.3708
52	Barbados	1980	0.739012
92	British Virgin Islands	1980	0.635209
136	Cayman Islands	1980	2.52888
192	Cuba	1980	0.855901
212	Dominica	1980	0.1369
214	Dominican Republic	1980	0.293242
308	Grenada	1980	0.146184
312	Guadeloupe	1980	0.523069
332	Haiti	1980	0.0360201
388	Jamaica	1980	1.08007
474	Martinique	1980	0.653094
500	Montserrat	1980	0.335768
630	Puerto Rico	1980	0.0396534
662	Saint Lucia	1980	0.253998
670	Saint Vincent and the Grenadines	1980	0.0995689
780	Trinidad and Tobago	1980	4.20794
84	Belize	1980	0.361623
188	Costa Rica	1980	0.286124
222	El Salvador	1980	0.124611
320	Guatemala	1980	0.174608
340	Honduras	1980	0.15408
484	Mexico	1980	1.13545
558	Nicaragua	1980	0.170129
591	Panama	1980	0.482932
32	Argentina	1980	1.04171
68	Bolivia (Plurinational State of)	1980	0.230022
76	Brazil	1980	0.411681
152	Chile	1980	0.671832
170	Colombia	1980	0.404266
218	Ecuador	1980	0.460302
238	Falkland Islands (Malvinas)	1980	3.22407
254	French Guiana	1980	1.46473
328	Guyana	1980	0.62236
600	Paraguay	1980	0.125671
604	Peru	1980	0.37245
740	Suriname	1980	1.77171
858	Uruguay	1980	0.540512
862	Venezuela (Bolivarian Republic of)	1980	1.60428
36	Australia	1980	4.04856
554	New Zealand	1980	1.47306
242	Fiji	1980	0.336137
540	New Caledonia	1980	3.77668
598	Papua New Guinea	1980	0.155985
90	Solomon Islands	1980	0.122313
548	Vanuatu	1980	0.145107
296	Kiribati	1980	0.146121
584	Marshall Islands	1980	0
520	Nauru	1980	4.54363
585	Palau	1980	3.43081
184	Cook Islands	1980	0.450298
258	French Polynesia	1980	0.509593
570	Niue	1980	0.288184
882	Samoa	1980	0.174172
776	Tonga	1980	0.113532
4	Afghanistan	1980	0.0335585
50	Bangladesh	1980	0.0230428
64	Bhutan	1980	0.014198
356	India	1980	0.136865
364	Iran (Islamic Republic of)	1980	0.810663
462	Maldives	1980	0.0759023
524	Nepal	1980	0.00982898
586	Pakistan	1980	0.104553
144	Sri Lanka	1980	0.0600941
156	China	1980	0.41858
344	Hong Kong China	1980	0.89094
446	China, Macao Special Administrative Region	1980	0.539614
408	Democratic People's Republic of Korea	1980	1.97757
392	Japan	1980	2.15094
496	Mongolia	1980	1.11664
410	Korea	1980	0.911922
9002	Taiwan	1980	1.25849
96	Brunei Darussalam	1980	169.782
116	Cambodia	1980	0.0115593
360	Indonesia	1980	0.173937
418	Lao People's Democratic Republic	1980	0.0154439
458	Malaysia	1980	0.55473
104	Myanmar	1980	0.0389736
608	Philippines	1980	0.207163
702	Singapore	1980	3.40319
764	Thailand	1980	0.231255
704	Viet Nam	1980	0.0860325
51	Armenia	1980	0.405431
31	Azerbaijan	1980	2.22972
48	Bahrain	1980	6.15567
196	Cyprus	1980	1.42887
268	Georgia	1980	1.01816
368	Iraq	1980	0.855474
376	Israel	1980	1.53245
400	Jordan	1980	0.57971
414	Kuwait	1980	4.89409
422	Lebanon	1980	0.60473
275	Palestinian Authority	1980	0
512	Oman	1980	1.34996
634	Qatar	1980	15.5682
682	Saudi Arabia	1980	4.71712
760	Syrian Arab Republic	1980	0.587872
792	Turkey	1980	0.451352
784	United Arab Emirates	1980	9.91332
887	Yemen	1980	0.107978
398	Kazakhstan	1980	5.78076
417	Kyrgyzstan	1980	1.03853
762	Tajikistan	1980	1.77585
795	Turkmenistan	1980	3.34457
860	Uzbekistan	1980	2.34283
12	Algeria	1980	0.958844
818	Egypt	1980	0.277339
434	Libya	1980	2.39863
504	Morocco	1980	0.222212
788	Tunisia	1980	0.526399
732	Western Sahara	1980	0.292763
204	Benin	1980	0.0396075
854	Burkina Faso	1980	0.0171952
132	Cape Verde	1980	0.114095
384	Cote d'Ivoire	1980	0.194313
270	Gambia	1980	0.0697879
288	Ghana	1980	0.0615808
324	Guinea	1980	0.0555257
624	Guinea-Bissau	1980	0.0442561
430	Liberia	1980	0.290072
466	Mali	1980	0.0148957
478	Mauritania	1980	0.10949
562	Niger	1980	0.0263417
566	Nigeria	1980	0.2494
654	Saint Helena	1980	0.185151
686	Senegal	1980	0.160575
694	Sierra Leone	1980	0.0493733
768	Togo	1980	0.0650006
24	Angola	1980	0.184492
120	Cameroon	1980	0.116412
140	Central African Republic	1980	0.0127823
148	Chad	1980	0.0123693
178	Congo	1980	0.0545507
180	Democratic Republic of the Congo	1980	0.0348178
226	Equatorial Guinea	1980	0.0726114
266	Gabon	1980	2.47366
678	Sao Tome and Principe	1980	0.116171
72	Botswana	1980	0.273082
516	Namibia	1980	0
710	South Africa	1980	2.12865
748	Swaziland	1980	0.197281
108	Burundi	1980	0.00750606
174	Comoros	1980	0.0334532
262	Djibouti	1980	0.244101
232	Eritrea	1980	0.00233652
404	Kenya	1980	0.103927
450	Madagascar	1980	0.0506727
454	Malawi	1980	0.031055
480	Mauritius	1980	0.166661
508	Mozambique	1980	0.0717575
638	R_union	1980	0.383149
646	Rwanda	1980	0.0167405
690	Seychelles	1980	0.393272
706	Somalia	1980	0.0335741
800	Uganda	1980	0.0139071
834	United Republic of Tanzania	1980	0.0273827
894	Zambia	1980	0.166778
716	Zimbabwe	1980	0.360873
40	Austria	1990	2.16726
56	Belgium	1990	2.72182
250	France	1990	1.74417
276	Germany	1990	3.36917
442	Luxembourg	1990	7.07589
528	Netherlands	1990	2.54997
756	Switzerland	1990	1.73532
208	Denmark	1990	2.64225
233	Estonia	1990	0.00603834
234	Faeroe Islands	1990	3.54655
246	Finland	1990	2.7673
352	Iceland	1990	2.16254
372	Ireland	1990	2.37805
428	Latvia	1990	0.00526316
440	Lithuania	1990	0
578	Norway	1990	1.94932
752	Sweden	1990	1.5772
826	United Kingdom	1990	2.71397
8	Albania	1990	0.603134
20	Andorra	1990	0
70	Bosnia and Herzegovina	1990	0.87775
191	Croatia	1990	2.97902
292	Gibraltar	1990	0.603393
300	Greece	1990	1.94016
380	Italy	1990	1.89485
